Style2,Width2,Size,Qty On Hand,Expect Date,Qty On PO for Size,Expt PO PO Num
1T405,M,035,100,,0,
1T405,M,040,100,,0,
1T405,M,045,100,,0,
1T405,M,050,100,,0,
1T405,M,055,100,,0,
1T405,M,060,100,,0,
1T405,M,065,100,,0,
1T405,M,070,100,,0,
1T405,M,075,100,,0,
1T405,M,080,100,,0,
1T405,M,085,100,,0,
1T405,M,090,100,,0,
1T405,M,095,100,,0,
1T405,M,100,100,,0,
1T405,M,105,100,,0,
1T405,M,110,100,,0,
1T405,M,115,100,,0,
1T405,M,120,100,,0,
1T405,M,130,100,,0,
1T405,M,140,100,,0,
1T405,M,150,100,,0,
1T405,M,160,100,,0,
1T409,M,065,100,,0,
1T409,M,070,100,,0,
1T409,M,075,100,,0,
1T409,M,080,100,,0,
1T409,M,085,100,,0,
1T409,M,090,100,,0,
1T409,M,095,100,,0,
1T409,M,100,100,,0,
1T409,M,105,100,,0,
1T409,M,110,100,,0,
1T409,M,115,100,,0,
1T409,M,120,100,,0,
1T409,M,130,100,,0,
1T410,M,065,100,,0,
1T410,M,070,100,,0,
1T410,M,075,100,,0,
1T410,M,080,100,,0,
1T410,M,085,100,,0,
1T410,M,090,100,,0,
1T410,M,095,100,,0,
1T410,M,100,100,,0,
1T410,M,105,100,,0,
1T410,M,110,100,,0,
1T410,M,115,100,,0,
1T410,M,120,100,,0,
1T410,M,130,100,,0,
1T413,M,040,100,,0,
1T413,M,050,100,,0,
1T413,M,060,100,,0,
1T413,M,070,100,,0,
1T413,M,080,100,,0,
1T413,M,090,100,,0,
1T413,M,100,100,,0,
1T413,M,110,100,,0,
1T413,M,120,100,,0,
1T413,M,130,100,,0,
1T414,M,040,100,,0,
1T414,M,050,100,,0,
1T414,M,060,100,,0,
1T414,M,070,100,,0,
1T414,M,080,100,,0,
1T414,M,090,100,,0,
1T414,M,100,100,,0,
1T414,M,110,100,,0,
1T414,M,120,100,,0,
1T414,M,130,100,,0,
1T415,M,040,100,,0,
1T415,M,050,100,,0,
1T415,M,060,100,,0,
1T415,M,070,100,,0,
1T415,M,080,100,,0,
1T415,M,090,100,,0,
1T415,M,100,100,,0,
1T415,M,110,100,,0,
1T415,M,120,100,,0,
1T415,M,130,100,,0,
1T416,M,040,100,,0,
1T416,M,050,100,,0,
1T416,M,060,100,,0,
1T416,M,070,100,,0,
1T416,M,080,100,,0,
1T416,M,090,100,,0,
1T416,M,100,100,,0,
1T416,M,110,100,,0,
1T416,M,120,100,,0,
1T416,M,130,100,,0,
1T417,M,040,100,,0,
1T417,M,050,100,,0,
1T417,M,060,100,,0,
1T417,M,070,100,,0,
1T417,M,080,100,,0,
1T417,M,090,100,,0,
1T417,M,100,100,,0,
1T417,M,110,100,,0,
1T417,M,120,100,,0,
1T417,M,130,100,,0,
1T438,M,065,100,,0,
1T438,M,070,100,,0,
1T438,M,075,100,,0,
1T438,M,080,100,,0,
1T438,M,085,100,,0,
1T438,M,090,100,,0,
1T438,M,095,100,,0,
1T438,M,100,100,,0,
1T438,M,105,100,,0,
1T438,M,110,100,,0,
1T438,M,115,100,,0,
1T438,M,120,100,,0,
1T438,M,130,100,,0,
1T438,M,140,100,,0,
1T438,M,150,100,,0,
1T438,M,160,100,,0,
1T439,M,065,100,,0,
1T439,M,070,100,,0,
1T439,M,075,100,,0,
1T439,M,080,100,,0,
1T439,M,085,100,,0,
1T439,M,090,100,,0,
1T439,M,095,100,,0,
1T439,M,100,100,,0,
1T439,M,105,100,,0,
1T439,M,110,100,,0,
1T439,M,115,100,,0,
1T439,M,120,100,,0,
1T439,M,130,100,,0,
1T439,M,140,100,,0,
1T455,M,065,100,,0,
1T455,M,070,100,,0,
1T455,M,075,100,,0,
1T455,M,080,100,,0,
1T455,M,085,100,,0,
1T455,M,090,100,,0,
1T455,M,095,100,,0,
1T455,M,100,100,,0,
1T455,M,105,100,,0,
1T455,M,110,100,,0,
1T455,M,115,100,,0,
1T455,M,120,100,,0,
1T455,M,130,100,,0,
1T457,M,065,100,,0,
1T457,M,070,100,,0,
1T457,M,075,100,,0,
1T457,M,080,100,,0,
1T457,M,085,100,,0,
1T457,M,090,100,,0,
1T457,M,095,100,,0,
1T457,M,100,100,,0,
1T457,M,105,100,,0,
1T457,M,110,100,,0,
1T457,M,115,100,,0,
1T457,M,120,100,,0,
1T457,M,130,100,,0,
1T459,M,065,100,,0,
1T459,M,070,100,,0,
1T459,M,075,100,,0,
1T459,M,080,100,,0,
1T459,M,085,100,,0,
1T459,M,090,100,,0,
1T459,M,095,100,,0,
1T459,M,100,100,,0,
1T459,M,105,100,,0,
1T459,M,110,100,,0,
1T459,M,115,100,,0,
1T459,M,120,100,,0,
1T459,M,130,100,,0,
1T461,M,065,100,,0,
1T461,M,070,100,,0,
1T461,M,075,100,,0,
1T461,M,080,100,,0,
1T461,M,085,100,,0,
1T461,M,090,100,,0,
1T461,M,095,100,,0,
1T461,M,100,100,,0,
1T461,M,105,100,,0,
1T461,M,110,100,,0,
1T461,M,115,100,,0,
1T461,M,120,100,,0,
1T461,M,130,100,,0,
1T463,M,065,100,,0,
1T463,M,070,100,,0,
1T463,M,075,100,,0,
1T463,M,080,100,,0,
1T463,M,085,100,,0,
1T463,M,090,100,,0,
1T463,M,095,100,,0,
1T463,M,100,100,,0,
1T463,M,105,100,,0,
1T463,M,110,100,,0,
1T463,M,115,100,,0,
1T463,M,120,100,,0,
1T463,M,130,100,,0,
1T464,M,065,100,,0,
1T464,M,070,100,,0,
1T464,M,075,100,,0,
1T464,M,080,100,,0,
1T464,M,085,100,,0,
1T464,M,090,100,,0,
1T464,M,095,100,,0,
1T464,M,100,100,,0,
1T464,M,105,100,,0,
1T464,M,110,100,,0,
1T464,M,115,100,,0,
1T464,M,120,100,,0,
1T464,M,130,100,,0,
1T469,M,065,100,,0,
1T469,M,070,100,,0,
1T469,M,075,100,,0,
1T469,M,080,100,,0,
1T469,M,085,100,,0,
1T469,M,090,100,,0,
1T469,M,095,100,,0,
1T469,M,100,100,,0,
1T469,M,105,100,,0,
1T469,M,110,100,,0,
1T469,M,115,100,,0,
1T469,M,120,100,,0,
1T469,M,130,100,,0,
1T470,M,065,100,,0,
1T470,M,070,100,,0,
1T470,M,075,100,,0,
1T470,M,080,100,,0,
1T470,M,085,100,,0,
1T470,M,090,100,,0,
1T470,M,095,100,,0,
1T470,M,100,100,,0,
1T470,M,105,100,,0,
1T470,M,110,100,,0,
1T470,M,115,100,,0,
1T470,M,120,100,,0,
1T470,M,130,100,,0,
1T471,M,065,100,,0,
1T471,M,070,100,,0,
1T471,M,075,100,,0,
1T471,M,080,100,,0,
1T471,M,085,100,,0,
1T471,M,090,100,,0,
1T471,M,095,100,,0,
1T471,M,100,100,,0,
1T471,M,105,100,,0,
1T471,M,110,100,,0,
1T471,M,115,100,,0,
1T471,M,120,100,,0,
1T471,M,130,100,,0,
1T480,M,065,100,,0,
1T480,M,070,100,,0,
1T480,M,075,100,,0,
1T480,M,080,100,,0,
1T480,M,085,100,,0,
1T480,M,090,100,,0,
1T480,M,095,100,,0,
1T480,M,100,100,,0,
1T480,M,105,100,,0,
1T480,M,110,100,,0,
1T480,M,115,100,,0,
1T480,M,120,100,,0,
1T480,M,130,100,,0,
1T491,M,030,100,,0,
1T491,M,035,100,,0,
1T491,M,040,100,,0,
1T491,M,045,100,,0,
1T491,M,050,100,,0,
1T491,M,055,100,,0,
1T491,M,060,100,,0,
1T491,M,065,100,,0,
1T491,M,070,100,,0,
1T491,M,075,100,,0,
1T491,M,080,100,,0,
1T491,M,085,100,,0,
1T491,M,090,100,,0,
1T491,M,095,100,,0,
1T491,M,100,100,,0,
1T492,M,030,100,,0,
1T492,M,035,100,,0,
1T492,M,040,100,,0,
1T492,M,045,100,,0,
1T492,M,050,100,,0,
1T492,M,055,100,,0,
1T492,M,060,100,,0,
1T492,M,065,100,,0,
1T492,M,070,100,,0,
1T492,M,075,100,,0,
1T492,M,080,100,,0,
1T492,M,085,100,,0,
1T492,M,090,100,,0,
1T492,M,095,100,,0,
1T492,M,100,100,,0,
1T493,M,030,100,,0,
1T493,M,035,100,,0,
1T493,M,040,100,,0,
1T493,M,045,100,,0,
1T493,M,050,100,,0,
1T493,M,055,100,,0,
1T493,M,060,100,,0,
1T493,M,065,100,,0,
1T493,M,070,100,,0,
1T493,M,075,100,,0,
1T493,M,080,100,,0,
1T493,M,085,100,,0,
1T493,M,090,100,,0,
1T493,M,095,100,,0,
1T493,M,100,100,,0,
1T499,M,040,100,,0,
1T499,M,045,100,,0,
1T499,M,050,100,,0,
1T499,M,055,100,,0,
1T499,M,060,100,,0,
1T499,M,065,100,,0,
1T499,M,070,100,,0,
1T499,M,075,100,,0,
1T499,M,080,100,,0,
1T499,M,085,100,,0,
1T499,M,090,100,,0,
1T499,M,095,100,,0,
1T499,M,100,100,,0,
1T499,M,105,100,,0,
1T499,M,110,100,,0,
1T499,M,120,100,,0,
1T499,M,130,100,,0,
1T500,M,040,100,,0,
1T500,M,045,100,,0,
1T500,M,050,100,,0,
1T500,M,055,100,,0,
1T500,M,060,100,,0,
1T500,M,065,100,,0,
1T500,M,070,100,,0,
1T500,M,075,100,,0,
1T500,M,080,100,,0,
1T500,M,085,100,,0,
1T500,M,090,100,,0,
1T500,M,095,100,,0,
1T500,M,100,100,,0,
1T500,M,105,100,,0,
1T500,M,110,100,,0,
1T500,M,120,100,,0,
1T500,M,130,100,,0,
1T501,M,040,100,,0,
1T501,M,045,100,,0,
1T501,M,050,100,,0,
1T501,M,055,100,,0,
1T501,M,060,100,,0,
1T501,M,065,100,,0,
1T501,M,070,100,,0,
1T501,M,075,100,,0,
1T501,M,080,100,,0,
1T501,M,085,100,,0,
1T501,M,090,100,,0,
1T501,M,095,100,,0,
1T501,M,100,100,,0,
1T501,M,105,100,,0,
1T501,M,110,100,,0,
1T501,M,120,100,,0,
1T501,M,130,100,,0,
1T533,M,070,100,,0,
1T533,M,075,100,,0,
1T533,M,080,100,,0,
1T533,M,085,100,,0,
1T533,M,090,100,,0,
1T533,M,095,100,,0,
1T533,M,100,100,,0,
1T533,M,105,100,,0,
1T533,M,110,100,,0,
1T533,M,120,100,,0,
1T533,M,130,100,,0,
1T550,M,065,100,,0,
1T550,M,070,100,,0,
1T550,M,075,100,,0,
1T550,M,080,100,,0,
1T550,M,085,100,,0,
1T550,M,090,100,,0,
1T550,M,095,100,,0,
1T550,M,100,100,,0,
1T550,M,105,100,,0,
1T550,M,110,100,,0,
1T550,M,115,100,,0,
1T550,M,120,100,,0,
1T550,M,130,100,,0,
1T550,M,140,100,,0,
1T557,M,065,100,,0,
1T557,M,070,100,,0,
1T557,M,075,100,,0,
1T557,M,080,100,,0,
1T557,M,085,100,,0,
1T557,M,090,100,,0,
1T557,M,095,100,,0,
1T557,M,100,100,,0,
1T557,M,105,100,,0,
1T557,M,110,100,,0,
1T557,M,115,100,,0,
1T557,M,120,100,,0,
1T557,M,130,100,,0,
1T557,M,140,100,,0,
1T557,M,150,100,,0,
1T557,M,160,100,,0,
1T565,M,040,100,,0,
1T565,M,050,100,,0,
1T565,M,060,100,,0,
1T565,M,070,100,,0,
1T565,M,080,100,,0,
1T565,M,090,100,,0,
1T565,M,100,100,,0,
1T565,M,110,100,,0,
1T568,M,040,100,,0,
1T568,M,050,100,,0,
1T568,M,060,100,,0,
1T568,M,070,100,,0,
1T568,M,080,100,,0,
1T568,M,090,100,,0,
1T568,M,100,100,,0,
1T568,M,110,100,,0,
1T568,M,120,100,,0,
1T568,M,130,100,,0,
1T569,M,040,100,,0,
1T569,M,050,100,,0,
1T569,M,060,100,,0,
1T569,M,070,100,,0,
1T569,M,080,100,,0,
1T569,M,090,100,,0,
1T569,M,100,100,,0,
1T569,M,110,100,,0,
1T569,M,120,100,,0,
1T569,M,130,100,,0,
1T570,M,040,100,,0,
1T570,M,050,100,,0,
1T570,M,060,100,,0,
1T570,M,070,100,,0,
1T570,M,080,100,,0,
1T570,M,090,100,,0,
1T570,M,100,100,,0,
1T570,M,110,100,,0,
1T570,M,120,100,,0,
1T570,M,130,100,,0,
1T571,M,030,100,,0,
1T571,M,040,100,,0,
1T571,M,050,100,,0,
1T571,M,060,100,,0,
1T571,M,070,100,,0,
1T571,M,080,100,,0,
1T571,M,090,100,,0,
1T571,M,100,100,,0,
1T571,M,110,100,,0,
1T571,M,120,100,,0,
1T571,M,130,100,,0,
1T572,M,030,100,,0,
1T572,M,040,100,,0,
1T572,M,050,100,,0,
1T572,M,060,100,,0,
1T572,M,070,100,,0,
1T572,M,080,100,,0,
1T572,M,090,100,,0,
1T572,M,100,100,,0,
1T572,M,110,100,,0,
1T572,M,120,100,,0,
1T572,M,130,100,,0,
1T575,M,040,100,,0,
1T575,M,050,100,,0,
1T575,M,060,100,,0,
1T575,M,070,100,,0,
1T575,M,080,100,,0,
1T575,M,090,100,,0,
1T575,M,100,100,,0,
1T575,M,110,100,,0,
1T575,M,120,100,,0,
1T575,M,130,100,,0,
1T576,M,040,100,,0,
1T576,M,050,100,,0,
1T576,M,060,100,,0,
1T576,M,070,100,,0,
1T576,M,080,100,,0,
1T576,M,090,100,,0,
1T576,M,100,100,,0,
1T576,M,110,100,,0,
1T577,M,040,100,,0,
1T577,M,050,100,,0,
1T577,M,060,100,,0,
1T577,M,070,100,,0,
1T577,M,080,100,,0,
1T577,M,090,100,,0,
1T577,M,100,100,,0,
1T577,M,110,100,,0,
1T577,M,120,100,,0,
1T577,M,130,100,,0,
1T578,M,040,100,,0,
1T578,M,050,100,,0,
1T578,M,060,100,,0,
1T578,M,070,100,,0,
1T578,M,080,100,,0,
1T578,M,090,100,,0,
1T578,M,100,100,,0,
1T578,M,110,100,,0,
1T579,M,040,100,,0,
1T579,M,050,100,,0,
1T579,M,060,100,,0,
1T579,M,070,100,,0,
1T579,M,080,100,,0,
1T579,M,090,100,,0,
1T579,M,100,100,,0,
1T579,M,110,100,,0,
1T579,M,120,100,,0,
1T579,M,130,100,,0,
1T580,M,040,100,,0,
1T580,M,050,100,,0,
1T580,M,060,100,,0,
1T580,M,070,100,,0,
1T580,M,080,100,,0,
1T580,M,090,100,,0,
1T580,M,100,100,,0,
1T580,M,110,100,,0,
1T580,M,120,100,,0,
1T580,M,130,100,,0,
1T581,M,040,100,,0,
1T581,M,050,100,,0,
1T581,M,060,100,,0,
1T581,M,070,100,,0,
1T581,M,080,100,,0,
1T581,M,090,100,,0,
1T581,M,100,100,,0,
1T581,M,110,100,,0,
1T581,M,120,100,,0,
1T581,M,130,100,,0,
1T582,M,040,100,,0,
1T582,M,050,100,,0,
1T582,M,060,100,,0,
1T582,M,070,100,,0,
1T582,M,080,100,,0,
1T582,M,090,100,,0,
1T582,M,100,100,,0,
1T582,M,110,100,,0,
1T582,M,120,100,,0,
1T582,M,130,100,,0,
1T583,M,040,100,,0,
1T583,M,050,100,,0,
1T583,M,060,100,,0,
1T583,M,070,100,,0,
1T583,M,080,100,,0,
1T583,M,090,100,,0,
1T583,M,100,100,,0,
1T583,M,110,100,,0,
1T583,M,120,100,,0,
1T583,M,130,100,,0,
1T584,M,040,100,,0,
1T584,M,050,100,,0,
1T584,M,060,100,,0,
1T584,M,070,100,,0,
1T584,M,080,100,,0,
1T584,M,090,100,,0,
1T584,M,100,100,,0,
1T584,M,110,100,,0,
1T584,M,120,100,,0,
1T584,M,130,100,,0,
1T591,M,040,100,,0,
1T591,M,045,100,,0,
1T591,M,050,100,,0,
1T591,M,055,100,,0,
1T591,M,060,100,,0,
1T591,M,065,100,,0,
1T591,M,070,100,,0,
1T591,M,075,100,,0,
1T591,M,080,100,,0,
1T591,M,085,100,,0,
1T591,M,090,100,,0,
1T591,M,095,100,,0,
1T591,M,100,100,,0,
1T591,M,105,100,,0,
1T591,M,110,100,,0,
1T591,M,120,100,,0,
1T591,M,130,100,,0,
1T592,M,040,100,,0,
1T592,M,045,100,,0,
1T592,M,050,100,,0,
1T592,M,055,100,,0,
1T592,M,060,100,,0,
1T592,M,065,100,,0,
1T592,M,070,100,,0,
1T592,M,075,100,,0,
1T592,M,080,100,,0,
1T592,M,085,100,,0,
1T592,M,090,100,,0,
1T592,M,095,100,,0,
1T592,M,100,100,,0,
1T592,M,105,100,,0,
1T592,M,110,100,,0,
1T592,M,120,100,,0,
1T592,M,130,100,,0,
1T594,M,040,100,,0,
1T594,M,045,100,,0,
1T594,M,050,100,,0,
1T594,M,055,100,,0,
1T594,M,060,100,,0,
1T594,M,065,100,,0,
1T594,M,070,100,,0,
1T594,M,075,100,,0,
1T594,M,080,100,,0,
1T594,M,085,100,,0,
1T594,M,090,100,,0,
1T594,M,095,100,,0,
1T594,M,100,100,,0,
1T594,M,105,100,,0,
1T594,M,110,100,,0,
1T594,M,120,100,,0,
1T594,M,130,100,,0,
1T595,M,040,100,,0,
1T595,M,045,100,,0,
1T595,M,050,100,,0,
1T595,M,055,100,,0,
1T595,M,060,100,,0,
1T595,M,065,100,,0,
1T595,M,070,100,,0,
1T595,M,075,100,,0,
1T595,M,080,100,,0,
1T595,M,085,100,,0,
1T595,M,090,100,,0,
1T595,M,095,100,,0,
1T595,M,100,100,,0,
1T595,M,105,100,,0,
1T595,M,110,100,,0,
1T595,M,120,100,,0,
1T595,M,130,100,,0,
1T627,M,040,100,,0,
1T627,M,045,100,,0,
1T627,M,050,100,,0,
1T627,M,055,100,,0,
1T627,M,060,100,,0,
1T627,M,065,100,,0,
1T627,M,070,100,,0,
1T627,M,075,100,,0,
1T627,M,080,100,,0,
1T627,M,085,100,,0,
1T627,M,090,100,,0,
1T627,M,095,100,,0,
1T627,M,100,100,,0,
1T627,M,105,100,,0,
1T627,M,110,100,,0,
1T627,M,120,100,,0,
1T627,M,130,100,,0,
1T638,M,065,100,,0,
1T638,M,070,100,,0,
1T638,M,075,100,,0,
1T638,M,080,100,,0,
1T638,M,085,100,,0,
1T638,M,090,100,,0,
1T638,M,095,100,,0,
1T638,M,100,100,,0,
1T638,M,105,100,,0,
1T638,M,110,100,,0,
1T638,M,115,100,,0,
1T638,M,120,100,,0,
1T638,M,130,100,,0,
1T638,M,140,100,,0,
1T639,M,065,100,,0,
1T639,M,070,100,,0,
1T639,M,075,100,,0,
1T639,M,080,100,,0,
1T639,M,085,100,,0,
1T639,M,090,100,,0,
1T639,M,095,100,,0,
1T639,M,100,100,,0,
1T639,M,105,100,,0,
1T639,M,110,100,,0,
1T639,M,115,100,,0,
1T639,M,120,100,,0,
1T639,M,130,100,,0,
1T639,M,140,100,,0,
1T640,M,065,100,,0,
1T640,M,070,100,,0,
1T640,M,075,100,,0,
1T640,M,080,100,,0,
1T640,M,085,100,,0,
1T640,M,090,100,,0,
1T640,M,095,100,,0,
1T640,M,100,100,,0,
1T640,M,105,100,,0,
1T640,M,110,100,,0,
1T640,M,115,100,,0,
1T640,M,120,100,,0,
1T640,M,130,100,,0,
1T649,M,070,100,,0,
1T649,M,075,100,,0,
1T649,M,080,100,,0,
1T649,M,085,100,,0,
1T649,M,090,100,,0,
1T649,M,095,100,,0,
1T649,M,100,100,,0,
1T649,M,105,100,,0,
1T649,M,110,100,,0,
1T649,M,115,100,,0,
1T649,M,120,100,,0,
1T649,M,130,100,,0,
1T649,M,140,100,,0,
1T650,M,070,100,,0,
1T650,M,075,100,,0,
1T650,M,080,100,,0,
1T650,M,085,100,,0,
1T650,M,090,100,,0,
1T650,M,095,100,,0,
1T650,M,100,100,,0,
1T650,M,105,100,,0,
1T650,M,110,100,,0,
1T650,M,115,100,,0,
1T650,M,120,100,,0,
1T650,M,130,100,,0,
1T650,M,140,100,,0,
1T651,M,070,100,,0,
1T651,M,075,100,,0,
1T651,M,080,100,,0,
1T651,M,085,100,,0,
1T651,M,090,100,,0,
1T651,M,095,100,,0,
1T651,M,100,100,,0,
1T651,M,105,100,,0,
1T651,M,110,100,,0,
1T651,M,115,100,,0,
1T651,M,120,100,,0,
1T651,M,130,100,,0,
1T651,M,140,100,,0,
1T653,M,065,100,,0,
1T653,M,070,100,,0,
1T653,M,075,100,,0,
1T653,M,080,100,,0,
1T653,M,085,100,,0,
1T653,M,090,100,,0,
1T653,M,095,100,,0,
1T653,M,100,100,,0,
1T653,M,105,100,,0,
1T653,M,110,100,,0,
1T653,M,115,100,,0,
1T653,M,120,100,,0,
1T653,M,130,100,,0,
1T654,M,065,100,,0,
1T654,M,070,100,,0,
1T654,M,075,100,,0,
1T654,M,080,100,,0,
1T654,M,085,100,,0,
1T654,M,090,100,,0,
1T654,M,095,100,,0,
1T654,M,100,100,,0,
1T654,M,105,100,,0,
1T654,M,110,100,,0,
1T654,M,115,100,,0,
1T654,M,120,100,,0,
1T654,M,130,100,,0,
1T656,M,070,100,,0,
1T656,M,075,100,,0,
1T656,M,080,100,,0,
1T656,M,085,100,,0,
1T656,M,090,100,,0,
1T656,M,095,100,,0,
1T656,M,100,100,,0,
1T656,M,105,100,,0,
1T656,M,110,100,,0,
1T656,M,115,100,,0,
1T656,M,120,100,,0,
1T656,M,130,100,,0,
1T656,M,140,100,,0,
1T662,M,070,100,,0,
1T662,M,075,100,,0,
1T662,M,080,100,,0,
1T662,M,085,100,,0,
1T662,M,090,100,,0,
1T662,M,095,100,,0,
1T662,M,100,100,,0,
1T662,M,105,100,,0,
1T662,M,110,100,,0,
1T662,M,115,100,,0,
1T662,M,120,100,,0,
1T662,M,130,100,,0,
1T662,M,140,100,,0,
1T664,M,070,100,,0,
1T664,M,075,100,,0,
1T664,M,080,100,,0,
1T664,M,085,100,,0,
1T664,M,090,100,,0,
1T664,M,095,100,,0,
1T664,M,100,100,,0,
1T664,M,105,100,,0,
1T664,M,110,100,,0,
1T664,M,115,100,,0,
1T664,M,120,100,,0,
1T664,M,130,100,,0,
1T664,M,140,100,,0,
1T665,M,065,100,,0,
1T665,M,070,100,,0,
1T665,M,075,100,,0,
1T665,M,080,100,,0,
1T665,M,085,100,,0,
1T665,M,090,100,,0,
1T665,M,095,100,,0,
1T665,M,100,100,,0,
1T665,M,105,100,,0,
1T665,M,110,100,,0,
1T665,M,115,100,,0,
1T665,M,120,100,,0,
1T665,M,130,100,,0,
1T683,M,060,100,,0,
1T683,M,065,100,,0,
1T683,M,070,100,,0,
1T683,M,075,100,,0,
1T683,M,080,100,,0,
1T683,M,085,100,,0,
1T683,M,090,100,,0,
1T683,M,095,100,,0,
1T683,M,100,100,,0,
1T683,M,105,100,,0,
1T683,M,110,100,,0,
1T692,M,040,100,,0,
1T692,M,045,100,,0,
1T692,M,050,100,,0,
1T692,M,055,100,,0,
1T692,M,060,100,,0,
1T692,M,065,100,,0,
1T692,M,070,100,,0,
1T692,M,075,100,,0,
1T692,M,080,100,,0,
1T692,M,085,100,,0,
1T692,M,090,100,,0,
1T692,M,095,100,,0,
1T692,M,100,100,,0,
1T692,M,105,100,,0,
1T692,M,110,100,,0,
1T692,M,120,100,,0,
1T692,M,130,100,,0,
1T693,M,040,100,,0,
1T693,M,045,100,,0,
1T693,M,050,100,,0,
1T693,M,055,100,,0,
1T693,M,060,100,,0,
1T693,M,065,100,,0,
1T693,M,070,100,,0,
1T693,M,075,100,,0,
1T693,M,080,100,,0,
1T693,M,085,100,,0,
1T693,M,090,100,,0,
1T693,M,095,100,,0,
1T693,M,100,100,,0,
1T693,M,105,100,,0,
1T693,M,110,100,,0,
1T693,M,120,100,,0,
1T693,M,130,100,,0,
1T695,M,040,100,,0,
1T695,M,045,100,,0,
1T695,M,050,100,,0,
1T695,M,055,100,,0,
1T695,M,060,100,,0,
1T695,M,065,100,,0,
1T695,M,070,100,,0,
1T695,M,075,100,,0,
1T695,M,080,100,,0,
1T695,M,085,100,,0,
1T695,M,090,100,,0,
1T695,M,095,100,,0,
1T695,M,100,100,,0,
1T695,M,105,100,,0,
1T695,M,110,100,,0,
1T695,M,120,100,,0,
1T695,M,130,100,,0,
1T699,M,065,100,,0,
1T699,M,070,100,,0,
1T699,M,075,100,,0,
1T699,M,080,100,,0,
1T699,M,085,100,,0,
1T699,M,090,100,,0,
1T699,M,095,100,,0,
1T699,M,100,100,,0,
1T699,M,105,100,,0,
1T699,M,110,100,,0,
1T699,M,115,100,,0,
1T699,M,120,100,,0,
1T699,M,130,100,,0,
1T739,M,040,100,,0,
1T739,M,050,100,,0,
1T739,M,060,100,,0,
1T739,M,070,100,,0,
1T739,M,080,100,,0,
1T739,M,090,100,,0,
1T739,M,100,100,,0,
1T739,M,110,100,,0,
1T760,M,065,100,,0,
1T760,M,070,100,,0,
1T760,M,075,100,,0,
1T760,M,080,100,,0,
1T760,M,085,100,,0,
1T760,M,090,100,,0,
1T760,M,095,100,,0,
1T760,M,100,100,,0,
1T760,M,105,100,,0,
1T760,M,110,100,,0,
1T760,M,115,100,,0,
1T760,M,120,100,,0,
1T760,M,130,100,,0,
1T761,M,065,100,,0,
1T761,M,070,100,,0,
1T761,M,075,100,,0,
1T761,M,080,100,,0,
1T761,M,085,100,,0,
1T761,M,090,100,,0,
1T761,M,095,100,,0,
1T761,M,100,100,,0,
1T761,M,105,100,,0,
1T761,M,110,100,,0,
1T761,M,115,100,,0,
1T761,M,120,100,,0,
1T761,M,130,100,,0,
1T761,M,140,100,,0,
1T763,M,065,100,,0,
1T763,M,070,100,,0,
1T763,M,075,100,,0,
1T763,M,080,100,,0,
1T763,M,085,100,,0,
1T763,M,090,100,,0,
1T763,M,095,100,,0,
1T763,M,100,100,,0,
1T763,M,105,100,,0,
1T763,M,110,100,,0,
1T763,M,115,100,,0,
1T763,M,120,100,,0,
1T763,M,130,100,,0,
1T763,M,140,100,,0,
1T764,M,065,100,,0,
1T764,M,070,100,,0,
1T764,M,075,100,,0,
1T764,M,080,100,,0,
1T764,M,085,100,,0,
1T764,M,090,100,,0,
1T764,M,095,100,,0,
1T764,M,100,100,,0,
1T764,M,105,100,,0,
1T764,M,110,100,,0,
1T764,M,115,100,,0,
1T764,M,120,100,,0,
1T764,M,130,100,,0,
1T764,M,140,100,,0,
1T801,M,065,100,,0,
1T801,M,070,100,,0,
1T801,M,075,100,,0,
1T801,M,080,100,,0,
1T801,M,085,100,,0,
1T801,M,090,100,,0,
1T801,M,095,100,,0,
1T801,M,100,100,,0,
1T801,M,105,100,,0,
1T801,M,110,100,,0,
1T801,M,115,100,,0,
1T801,M,120,100,,0,
1T801,M,130,100,,0,
1T830,M,030,100,,0,
1T830,M,035,100,,0,
1T830,M,040,100,,0,
1T830,M,045,100,,0,
1T830,M,050,100,,0,
1T830,M,055,100,,0,
1T830,M,060,100,,0,
1T830,M,065,100,,0,
1T830,M,070,100,,0,
1T830,M,075,100,,0,
1T830,M,080,100,,0,
1T830,M,085,100,,0,
1T830,M,090,100,,0,
1T830,M,095,100,,0,
1T830,M,100,100,,0,
1T830,M,105,100,,0,
1T830,M,110,100,,0,
1T830,M,115,100,,0,
1T830,M,120,100,,0,
1T830,M,130,100,,0,
1T831,M,030,100,,0,
1T831,M,035,100,,0,
1T831,M,040,100,,0,
1T831,M,045,100,,0,
1T831,M,050,100,,0,
1T831,M,055,100,,0,
1T831,M,060,100,,0,
1T831,M,065,100,,0,
1T831,M,070,100,,0,
1T831,M,075,100,,0,
1T831,M,080,100,,0,
1T831,M,085,100,,0,
1T831,M,090,100,,0,
1T831,M,095,100,,0,
1T831,M,100,100,,0,
1T831,M,105,100,,0,
1T831,M,110,100,,0,
1T831,M,115,100,,0,
1T831,M,120,100,,0,
1T831,M,130,100,,0,
1T835,M,065,100,,0,
1T835,M,070,100,,0,
1T835,M,075,100,,0,
1T835,M,080,100,,0,
1T835,M,085,100,,0,
1T835,M,090,100,,0,
1T835,M,095,100,,0,
1T835,M,100,100,,0,
1T835,M,105,100,,0,
1T835,M,110,100,,0,
1T835,M,115,100,,0,
